"CUSTOMER_QUESTION_ANSWER_ID","CUSTOMER_ID","QUESTION_ANSWER_ID"
63309,3309,35
63310,3310,34
63311,3311,34
63312,3312,34
63313,3313,35
63314,3314,34
63315,3315,31
63316,3316,31
63317,3317,31
63318,3318,31
63319,3319,34
63320,3320,34
63321,3321,35
63322,3322,35
63323,3323,34
63324,3324,31
63325,3325,31
63326,3326,31
63327,3327,32
63328,3328,31
63329,3329,31
63330,3330,31
63331,3331,31
63332,3332,32
63333,3333,31
63334,3334,31
63335,3335,31
63336,3336,34
63337,3337,33
63338,3338,31
63339,3339,33
63340,3340,31
63341,3341,34
63342,3342,34
63343,3343,34
63344,3344,34
63345,3345,33
63346,3346,33
63347,3347,35
63348,3348,33
63349,3349,35
63350,3350,34
63351,3351,33
63352,3352,34
63353,3353,32
63354,3354,35
63355,3355,31
63356,3356,31
63357,3357,34
63358,3358,34
63359,3359,34
63360,3360,31
63361,3361,31
63362,3362,35
63363,3363,31
63364,3364,31
63365,3365,31
63366,3366,31
63367,3367,34
63368,3368,32
63369,3369,34
63370,3370,31
63371,3371,31
63372,3372,32
63373,3373,31
63374,3374,31
63375,3375,35
63376,3376,33
63377,3377,35
63378,3378,35
63379,3379,33
63380,3380,35
63381,3381,32
63382,3382,35
63383,3383,35
63384,3384,33
63385,3385,33
63386,3386,35
63387,3387,34
63388,3388,35
63389,3389,33
63390,3390,32
63391,3391,31
63392,3392,31
63393,3393,31
63394,3394,31
63395,3395,31
63396,3396,33
63397,3397,33
63398,3398,33
63399,3399,31
63400,3400,35
63401,3401,32
63402,3402,31
63403,3403,32
63404,3404,33
63405,3405,35
63406,3406,33
63407,3407,31
63408,3408,31
63409,3409,32
63410,3410,34
63411,3411,33
69390,9390,33
69391,9391,34
69392,9392,34
69393,9393,32
69394,9394,33
69395,9395,33
69396,9396,33
69397,9397,34
69398,9398,33
69399,9399,35
69400,9400,33
69401,9401,33
69402,9402,33
69403,9403,33
69404,9404,31
69405,9405,31
69406,9406,31
69407,9407,31
69408,9408,31
69409,9409,31
69410,9410,31
69411,9411,31
69412,9412,31
69413,9413,31
69414,9414,31
69415,9415,31
69416,9416,31
69417,9417,31
69418,9418,31
69419,9419,31
69420,9420,34
69421,9421,33
69422,9422,34
69423,9423,32
69424,9424,32
69425,9425,34
69426,9426,31
69427,9427,35
69428,9428,33
69429,9429,33
69430,9430,31
69431,9431,33
69432,9432,31
69433,9433,34
69434,9434,31
69435,9435,34
69436,9436,33
69437,9437,34
69438,9438,32
69439,9439,32
69440,9440,35
69441,9441,33
69442,9442,33
69443,9443,31
69444,9444,31
69445,9445,33
69446,9446,33
69447,9447,35
69448,9448,31
69449,9449,33
69450,9450,33
69451,9451,33
69452,9452,31
69453,9453,31
69454,9454,31
69455,9455,31
69456,9456,31
69457,9457,31
69458,9458,31
69459,9459,35
69460,9460,34
69461,9461,32
69462,9462,34
69463,9463,31
69464,9464,33
69465,9465,33
69466,9466,33
69467,9467,31
69468,9468,33
69469,9469,34
69470,9470,33
69471,9471,33
69472,9472,33
69473,9473,35
69474,9474,33
69475,9475,32
69476,9476,32
69477,9477,31
69478,9478,34
69479,9479,33
69480,9480,32
69481,9481,33
69482,9482,34
69483,9483,33
69484,9484,34
69485,9485,31
69486,9486,31
69487,9487,31
69488,9488,31
69489,9489,31
69490,9490,33
69491,9491,31
69492,9492,33
69493,9493,34
69494,9494,31
69495,9495,31
69496,9496,31
69497,9497,31
69498,9498,31
69499,9499,31
69500,9500,31
69501,9501,31
69502,9502,35
69503,9503,31
69504,9504,34
69505,9505,35
69506,9506,33
69507,9507,33
69508,9508,32
69509,9509,33
69510,9510,33
69511,9511,34
69512,9512,35
69513,9513,33
69514,9514,31
69515,9515,31
69516,9516,31
69517,9517,31
69518,9518,31
69519,9519,31
69520,9520,31
69521,9521,31
69522,9522,31
69523,9523,31
69524,9524,31
69525,9525,31
69526,9526,31
69527,9527,33
69528,9528,31
69529,9529,31
69530,9530,31
69531,9531,33
69532,9532,31
69533,9533,31
69534,9534,31
69535,9535,31
69536,9536,31
69537,9537,31
69538,9538,33
69539,9539,31
69540,9540,33
69541,9541,33
69542,9542,33
69543,9543,32
69544,9544,34
69545,9545,31
69546,9546,32
69547,9547,31
69548,9548,32
69549,9549,33
69550,9550,35
69551,9551,35
69552,9552,32
69553,9553,31
69554,9554,33
69555,9555,31
69556,9556,31
69557,9557,31
69558,9558,32
69559,9559,31
69560,9560,31
69561,9561,31
69562,9562,31
69563,9563,31
69564,9564,31
69565,9565,31
69566,9566,31
69567,9567,35
69568,9568,33
69569,9569,34
69570,9570,34
69571,9571,33
69572,9572,33
69573,9573,33
69574,9574,32
69575,9575,33
69576,9576,33
69577,9577,34
69578,9578,35
69579,9579,31
69580,9580,34
69581,9581,31
69582,9582,35
69583,9583,34
69584,9584,31
69585,9585,31
69586,9586,31
69587,9587,31
69588,9588,31
69589,9589,31
69590,9590,31
69591,9591,31
69592,9592,31
69593,9593,31
69594,9594,31
69595,9595,31
69596,9596,31
69597,9597,31
69598,9598,33
69599,9599,33
69600,9600,33
69601,9601,33
69602,9602,33
69603,9603,34
69604,9604,33
69605,9605,31
69606,9606,33
69607,9607,34
69608,9608,35
69609,9609,34
69610,9610,33
69611,9611,31
69612,9612,31
69613,9613,31
69614,9614,31
69615,9615,31
69616,9616,35
69617,9617,34
69618,9618,31
69619,9619,31
69620,9620,31
69621,9621,31
69622,9622,31
69623,9623,31
69624,9624,33
69625,9625,31
69626,9626,31
69627,9627,31
69628,9628,31
69629,9629,31
69630,9630,31
69631,9631,31
69632,9632,31
69633,9633,35
69634,9634,31
69635,9635,31
69636,9636,35
69637,9637,34
69638,9638,31
69639,9639,31
69640,9640,33
69641,9641,33
69642,9642,33
69643,9643,32
69644,9644,31
69645,9645,35
69646,9646,31
69647,9647,33
69648,9648,31
69649,9649,31
69650,9650,31
69651,9651,31
69652,9652,33
69653,9653,31
69654,9654,31
69655,9655,31
69656,9656,31
69657,9657,31
69658,9658,31
69659,9659,31
69660,9660,31
69661,9661,31
69662,9662,31
69663,9663,31
69664,9664,31
69665,9665,31
69666,9666,31
69667,9667,34
69668,9668,32
69669,9669,32
69670,9670,31
69671,9671,35
69672,9672,31
69673,9673,33
69674,9674,32
69675,9675,34
69676,9676,34
69677,9677,35
69678,9678,32
69679,9679,33
69680,9680,33
69681,9681,33
69682,9682,35
69683,9683,31
69684,9684,33
69685,9685,31
69686,9686,31
69687,9687,33
69688,9688,31
69689,9689,33
69690,9690,31
69691,9691,33
69692,9692,35
69693,9693,31
69694,9694,33
69695,9695,31
69696,9696,31
69697,9697,31
69698,9698,31
69699,9699,31
69700,9700,31
69701,9701,31
69702,9702,31
69703,9703,35
69704,9704,35
69705,9705,33
69706,9706,34
69707,9707,32
69708,9708,34
69709,9709,33
69710,9710,34
69711,9711,34
69712,9712,31
69713,9713,35
69714,9714,35
69715,9715,32
69716,9716,33
69717,9717,33
69718,9718,34
69719,9719,33
69720,9720,31
69721,9721,31
69722,9722,31
69723,9723,31
69724,9724,31
69725,9725,31
69726,9726,31
69727,9727,31
69728,9728,31
69729,9729,31
69730,9730,31
69731,9731,31
69732,9732,31
69733,9733,31
69734,9734,31
69735,9735,35
69736,9736,33
69737,9737,35
69738,9738,34
69739,9739,35
69740,9740,31
69741,9741,34
69742,9742,34
69743,9743,33
69744,9744,33
69745,9745,35
69746,9746,33
69747,9747,31
69748,9748,31
69749,9749,31
69750,9750,31
69751,9751,32
69752,9752,34
69753,9753,31
69754,9754,31
69755,9755,31
69756,9756,31
69757,9757,31
69758,9758,31
69759,9759,31
69760,9760,31
69761,9761,31
69762,9762,31
69763,9763,31
69764,9764,32
69765,9765,33
69766,9766,34
69767,9767,33
69768,9768,34
69769,9769,34
69770,9770,32
69771,9771,34
69772,9772,33
69773,9773,34
69774,9774,33
69775,9775,34
69776,9776,33
69777,9777,34
69778,9778,31
69779,9779,35
69780,9780,35
69781,9781,32
69782,9782,31
69783,9783,31
69784,9784,31
69785,9785,33
69786,9786,31
69787,9787,32
69788,9788,33
69789,9789,31
69790,9790,31
69791,9791,31
69792,9792,31
69793,9793,31
69794,9794,31
69795,9795,31
69796,9796,33
69797,9797,31
69798,9798,31
69799,9799,33
69800,9800,35
69801,9801,34
69802,9802,34
69803,9803,32
69804,9804,33
69805,9805,33
69806,9806,34
69807,9807,33
69808,9808,31
69809,9809,35
69810,9810,33
69811,9811,31
69812,9812,35
69813,9813,32
69814,9814,35
69815,9815,33
69816,9816,32
75374,5374,38
75375,5375,39
75376,5376,40
75377,5377,40
75378,5378,36
75379,5379,39
75380,5380,40
75381,5381,36
75382,5382,36
75383,5383,36
75384,5384,36
75385,5385,36
75386,5386,36
75387,5387,36
75388,5388,38
75389,5389,36
75390,5390,36
75391,5391,36
75392,5392,36
75393,5393,36
75394,5394,36
75395,5395,37
75396,5396,36
75397,5397,40
75398,5398,39
75399,5399,40
75400,5400,39
75401,5401,40
75402,5402,40
75403,5403,40
75404,5404,40
75405,5405,40
75406,5406,39
75407,5407,37
75408,5408,40
75409,5409,36
75410,5410,36
75411,5411,40
75412,5412,39
75413,5413,36
75414,5414,36
75415,5415,39
75416,5416,36
75417,5417,37
75418,5418,36
75419,5419,36
75420,5420,37
75421,5421,36
75422,5422,40
75423,5423,36
75424,5424,40
75425,5425,39
75426,5426,40
75427,5427,36
75428,5428,36
75429,5429,40
75430,5430,38
75431,5431,38
75432,5432,39
75433,5433,39
75434,5434,38
75435,5435,40
75436,5436,40
75437,5437,38
75438,5438,36
75439,5439,39
75440,5440,36
75441,5441,38
75442,5442,39
75443,5443,39
75444,5444,36
75445,5445,36
75446,5446,36
75447,5447,39
75448,5448,39
75449,5449,40
75450,5450,36
75451,5451,36
75452,5452,36
75453,5453,36
75454,5454,37
75455,5455,36
75456,5456,36
75457,5457,40
75458,5458,36
75459,5459,36
75460,5460,36
75461,5461,36
75462,5462,36
75463,5463,40
75464,5464,40
75465,5465,39
75466,5466,40
75467,5467,39
75468,5468,36
75469,5469,36
75470,5470,40
75471,5471,38
75472,5472,39
75473,5473,39
75474,5474,39
75475,5475,36
75476,5476,36
75477,5477,36
75478,5478,36
75479,5479,40
75480,5480,36
75481,5481,37
75482,5482,39
75483,5483,39
75484,5484,39
75485,5485,37
75486,5486,36
75487,5487,38
75488,5488,36
75489,5489,37
75490,5490,37
75491,5491,36
75492,5492,36
75493,5493,40
75494,5494,37
75495,5495,40
75496,5496,38
75497,5497,40
75498,5498,40
75499,5499,39
75500,5500,39
75501,5501,40
75502,5502,40
75503,5503,38
75504,5504,39
75505,5505,39
75506,5506,39
75507,5507,40
75508,5508,36
75509,5509,39
75510,5510,38
75511,5511,36
75512,5512,36
75513,5513,36
75514,5514,40
75515,5515,40
75516,5516,36
75517,5517,36
75518,5518,40
75519,5519,36
75520,5520,38
75521,5521,36
75522,5522,39
75523,5523,36
75524,5524,40
75525,5525,40
75526,5526,40
75527,5527,40
75528,5528,40
75529,5529,37
75530,5530,40
75531,5531,39
75532,5532,39
75533,5533,40
75534,5534,39
75535,5535,38
75536,5536,37
75537,5537,38
75538,5538,38
75539,5539,38
75540,5540,40
75541,5541,38
75542,5542,39
75543,5543,36
75544,5544,36
75545,5545,37
75546,5546,36
75547,5547,36
75548,5548,40
75549,5549,40
75550,5550,38
75551,5551,39
75552,5552,40
75553,5553,38
75554,5554,36
75555,5555,37
75556,5556,36
75557,5557,40
75558,5558,37
75559,5559,39
75560,5560,36
75561,5561,36
75562,5562,36
75563,5563,40
75564,5564,36
75565,5565,39
75566,5566,40
75567,5567,39
75568,5568,38
75569,5569,38
75570,5570,38
75571,5571,39
75572,5572,40
75573,5573,40
75574,5574,40
75575,5575,37
75576,5576,39
75577,5577,40
75578,5578,38
75579,5579,40
75580,5580,38
75581,5581,38
75582,5582,37
75583,5583,38
75584,5584,39
75585,5585,39
75586,5586,36
75587,5587,39
75588,5588,40
75589,5589,39
75590,5590,37
75591,5591,36
75592,5592,40
75593,5593,39
75594,5594,36
75595,5595,36
75596,5596,36
75597,5597,36
75598,5598,36
75599,5599,40
75600,5600,39
75601,5601,38
75602,5602,38
75603,5603,40
75604,5604,38
75605,5605,38
75606,5606,40
75607,5607,38
75608,5608,39
75609,5609,40
75610,5610,37
75611,5611,39
75612,5612,40
75613,5613,40
75614,5614,36
75615,5615,39
75616,5616,39
75617,5617,36
75618,5618,36
75619,5619,36
75620,5620,40
75621,5621,39
75622,5622,39
75623,5623,36
75624,5624,39
75625,5625,38
75626,5626,39
75627,5627,37
75628,5628,40
75629,5629,37
75630,5630,40
75631,5631,39
75632,5632,39
75633,5633,36
75634,5634,40
75635,5635,40
75636,5636,40
75637,5637,40
75638,5638,39
75639,5639,39
75640,5640,40
75641,5641,39
75642,5642,39
75643,5643,39
75644,5644,38
75645,5645,40
75646,5646,39
75647,5647,40
75648,5648,39
75649,5649,37
75650,5650,36
75651,5651,36
75652,5652,39
75653,5653,37
75654,5654,38
75655,5655,36
75656,5656,38
75657,5657,39
75658,5658,36
75659,5659,36
75660,5660,36
75661,5661,37
75662,5662,39
75663,5663,36
75664,5664,39
75665,5665,40
75666,5666,39
75667,5667,38
75668,5668,36
75669,5669,37
75670,5670,39
75671,5671,39
75672,5672,40
75673,5673,39
75674,5674,39
75675,5675,40
75676,5676,39
75677,5677,36
75678,5678,37
75679,5679,36
75680,5680,40
75681,5681,40
75682,5682,39
75683,5683,40
75684,5684,38
75685,5685,39
75686,5686,40
75687,5687,40
75688,5688,40
75689,5689,39
75690,5690,39
75691,5691,38
75692,5692,36
75693,5693,36
75694,5694,36
75695,5695,36
75696,5696,36
75697,5697,40
75698,5698,38
75699,5699,40
75700,5700,38
75701,5701,36
75702,5702,36
75703,5703,39
75704,5704,36
75705,5705,36
75706,5706,39
75707,5707,36
75708,5708,39
75709,5709,37
75710,5710,36
75711,5711,36
75712,5712,38
75713,5713,40
75714,5714,40
75715,5715,40
75716,5716,40
75717,5717,39
75718,5718,40
75719,5719,36
75720,5720,36
75721,5721,36
75722,5722,38
75723,5723,40
75724,5724,36
75725,5725,39
75726,5726,39
75727,5727,38
75728,5728,36
75729,5729,38
75730,5730,40
75731,5731,36
75732,5732,38
75733,5733,40
75734,5734,39
75735,5735,39
75736,5736,39
75737,5737,36
75738,5738,36
75739,5739,38
75740,5740,39
75741,5741,39
75742,5742,36
75743,5743,37
75744,5744,37
75745,5745,39
75746,5746,39
75747,5747,40
75748,5748,40
75749,5749,40
75750,5750,40
75751,5751,39
75752,5752,38
75753,5753,40
75754,5754,39
75755,5755,40
75756,5756,40
75757,5757,40
75758,5758,36
75759,5759,40
75760,5760,36
75761,5761,40
75762,5762,36
75763,5763,40
75764,5764,39
75765,5765,38
75766,5766,36
75767,5767,39
75768,5768,40
75769,5769,36
75770,5770,40
75771,5771,37
75772,5772,37
75773,5773,36
75774,5774,40
75775,5775,36
75776,5776,38
75777,5777,39
75778,5778,36
75779,5779,37
75780,5780,39
75781,5781,37
75782,5782,38
75783,5783,38
75784,5784,40
75785,5785,38
75786,5786,39
75787,5787,39
75788,5788,38
75789,5789,40
75790,5790,40
75791,5791,37
75792,5792,38
75793,5793,38
75794,5794,36
75795,5795,40
75796,5796,38
75797,5797,40
75798,5798,39
75799,5799,39
75800,5800,36
56574,6574,29
56575,6575,29
56576,6576,30
56577,6577,28
56578,6578,30
56579,6579,28
56580,6580,29
56581,6581,28
56582,6582,30
56583,6583,30
56584,6584,30
56585,6585,29
56586,6586,30
56587,6587,29
56588,6588,28
56589,6589,30
56590,6590,30
56591,6591,30
56592,6592,28
56593,6593,28
56594,6594,30
56595,6595,30
56596,6596,27
56597,6597,29
56598,6598,26
56599,6599,29
56600,6600,28
56601,6601,29
56602,6602,30
56603,6603,27
56604,6604,30
56605,6605,28
56606,6606,29
56607,6607,26
56608,6608,29
56609,6609,26
56610,6610,26
56611,6611,30
56612,6612,29
56613,6613,30
56614,6614,30
56615,6615,28
56616,6616,29
56617,6617,26
56618,6618,29
56619,6619,28
56620,6620,28
56621,6621,29
56622,6622,30
56623,6623,30
56624,6624,26
56625,6625,28
56626,6626,30
56627,6627,30
56628,6628,26
56629,6629,28
56630,6630,27
56631,6631,27
56632,6632,26
56633,6633,26
56634,6634,26
56635,6635,29
56636,6636,29
56637,6637,29
56638,6638,26
56639,6639,26
56640,6640,26
56641,6641,26
56642,6642,28
56643,6643,29
56644,6644,28
56645,6645,26
56646,6646,29
56647,6647,30
56648,6648,29
56649,6649,29
56650,6650,30
56651,6651,29
56652,6652,28
56653,6653,30
56654,6654,28
56655,6655,30
56656,6656,26
56657,6657,29
56658,6658,30
56659,6659,30
56660,6660,30
56661,6661,29
56662,6662,30
56663,6663,28
56664,6664,29
56665,6665,28
56666,6666,29
56667,6667,26
56668,6668,29
56669,6669,26
56670,6670,30
56671,6671,29
56672,6672,26
56673,6673,26
56674,6674,26
56675,6675,26
56676,6676,26
56677,6677,29
56678,6678,30
56679,6679,26
56680,6680,28
56681,6681,29
56682,6682,28
56683,6683,30
56684,6684,29
56685,6685,28
56686,6686,29
56687,6687,28
56688,6688,30
56689,6689,30
56690,6690,30
56691,6691,30
56692,6692,26
56693,6693,29
56694,6694,29
56695,6695,30
56696,6696,26
56697,6697,28
56698,6698,30
56699,6699,26
56700,6700,26
56701,6701,29
56702,6702,26
56703,6703,26
56704,6704,26
56705,6705,29
56706,6706,26
56707,6707,26
56708,6708,28
56709,6709,30
56710,6710,28
56711,6711,30
56712,6712,27
56713,6713,29
56714,6714,28
56715,6715,29
56716,6716,27
56717,6717,29
56718,6718,28
56719,6719,26
56720,6720,30
56721,6721,30
56722,6722,29
56723,6723,28
56724,6724,29
56725,6725,29
56726,6726,29
56727,6727,30
56728,6728,28
56729,6729,28
56730,6730,30
56731,6731,26
56732,6732,26
56733,6733,26
56734,6734,29
56735,6735,27
56736,6736,26
56737,6737,26
56738,6738,26
56739,6739,29
56740,6740,26
56741,6741,26
56742,6742,29
56743,6743,26
56744,6744,28
56745,6745,26
56746,6746,26
56747,6747,29
56748,6748,26
56749,6749,30
56750,6750,28
56751,6751,29
56752,6752,27
56753,6753,28
56754,6754,28
56755,6755,28
56756,6756,27
56757,6757,28
56758,6758,28
56759,6759,30
56760,6760,30
56761,6761,29
56762,6762,29
56763,6763,28
56764,6764,30
56765,6765,27
56766,6766,29
56767,6767,30
56768,6768,28
56769,6769,30
56770,6770,28
56771,6771,26
56772,6772,30
56773,6773,28
56774,6774,29
56775,6775,29
56776,6776,30
56777,6777,28
56778,6778,26
56779,6779,28
56780,6780,26
56781,6781,26
56782,6782,29
56783,6783,28
56784,6784,27
56785,6785,26
56786,6786,29
56787,6787,28
56788,6788,26
56789,6789,29
56790,6790,28
56791,6791,27
56792,6792,27
56793,6793,29
56794,6794,29
56795,6795,28
56796,6796,30
56797,6797,30
56798,6798,30
56799,6799,27
56800,6800,26
56801,6801,30
56802,6802,29
56803,6803,27
56804,6804,29
56805,6805,29
56806,6806,28
56807,6807,29
56808,6808,26
56809,6809,27
56810,6810,29
56811,6811,29
56812,6812,26
56813,6813,26
56814,6814,28
56815,6815,27
56816,6816,28
56817,6817,28
56818,6818,30
56819,6819,28
56820,6820,27
56821,6821,29
56822,6822,30
56823,6823,30
56824,6824,28
56825,6825,29
56826,6826,30
56827,6827,30
56828,6828,26
56829,6829,26
56830,6830,29
56831,6831,29
56832,6832,30
56833,6833,29
56834,6834,29
56835,6835,29
56836,6836,28
56837,6837,26
56838,6838,27
56839,6839,26
56840,6840,27
56841,6841,26
56842,6842,30
56843,6843,26
56844,6844,28
56845,6845,27
56846,6846,26
56847,6847,26
56848,6848,26
56849,6849,30
56850,6850,30
56851,6851,29
56852,6852,29
56853,6853,29
56854,6854,28
56855,6855,29
56856,6856,29
56857,6857,30
56858,6858,30
56859,6859,30
56860,6860,29
56861,6861,29
56862,6862,30
56863,6863,28
56864,6864,26
56865,6865,28
56866,6866,26
56867,6867,28
56868,6868,30
56869,6869,30
56870,6870,27
56871,6871,27
56872,6872,29
56873,6873,30
56874,6874,29
56875,6875,30
56876,6876,26
56877,6877,28
56878,6878,26
56879,6879,26
56880,6880,30
56881,6881,29
56882,6882,26
56883,6883,26
56884,6884,26
56885,6885,29
56886,6886,28
56887,6887,30
56888,6888,30
56889,6889,29
56890,6890,30
56891,6891,30
56892,6892,30
56893,6893,30
56894,6894,28
56895,6895,29
56896,6896,27
56897,6897,30
56898,6898,26
56899,6899,26
56900,6900,26
56901,6901,28
56902,6902,26
56903,6903,27
56904,6904,28
56905,6905,28
56906,6906,29
56907,6907,26
56908,6908,28
56909,6909,29
56910,6910,29
56911,6911,29
56912,6912,27
56913,6913,30
56914,6914,27
56915,6915,26
56916,6916,26
56917,6917,26
56918,6918,26
56919,6919,30
56920,6920,28
56921,6921,30
56922,6922,28
56923,6923,30
56924,6924,28
56925,6925,29
56926,6926,30
56927,6927,28
56928,6928,29
56929,6929,30
56930,6930,30
56931,6931,29
56932,6932,30
56933,6933,27
56934,6934,26
56935,6935,30
56936,6936,29
56937,6937,29
56938,6938,26
56939,6939,29
56940,6940,26
56941,6941,26
56942,6942,29
56943,6943,27
56944,6944,26
56945,6945,28
56946,6946,29
56947,6947,26
56948,6948,28
56949,6949,30
56950,6950,29
56951,6951,26
56952,6952,26
56953,6953,26
56954,6954,30
56955,6955,29
56956,6956,27
56957,6957,29
56958,6958,29
56959,6959,30
56960,6960,30
56961,6961,28
56962,6962,30
56963,6963,30
56964,6964,28
56965,6965,30
56966,6966,27
56967,6967,30
56968,6968,26
56969,6969,30
56970,6970,29
56971,6971,30
56972,6972,28
56973,6973,28
56974,6974,28
56975,6975,29
56976,6976,29
56977,6977,28
56978,6978,28
56979,6979,28
56980,6980,26
56981,6981,28
56982,6982,26
56983,6983,29
56984,6984,26
56985,6985,26
56986,6986,26
56987,6987,29
56988,6988,29
56989,6989,26
56990,6990,29
56991,6991,29
56992,6992,29
56993,6993,27
56994,6994,28
56995,6995,29
56996,6996,29
56997,6997,27
56998,6998,29
56999,6999,30
57000,7000,29
63412,3412,33
63413,3413,33
63414,3414,35
63415,3415,35
63416,3416,33
63417,3417,32
63418,3418,35
63419,3419,35
63420,3420,35
63421,3421,31
63422,3422,35
63423,3423,35
63424,3424,32
63425,3425,34
63426,3426,34
63427,3427,35
63428,3428,35
63429,3429,32
63430,3430,34
63431,3431,35
63432,3432,34
63433,3433,31
63434,3434,31
63435,3435,35
63436,3436,34
63437,3437,31
63438,3438,31
63439,3439,33
63440,3440,31
63441,3441,34
63442,3442,35
63443,3443,33
63444,3444,33
63445,3445,31
63446,3446,34
63447,3447,35
63448,3448,35
63449,3449,35
63450,3450,32
63451,3451,34
63452,3452,35
63453,3453,34
63454,3454,31
63455,3455,34
63456,3456,33
63457,3457,31
63458,3458,32
63459,3459,35
63460,3460,34
63461,3461,35
63462,3462,35
63463,3463,31
63464,3464,34
63465,3465,31
63466,3466,34
63467,3467,32
63468,3468,33
63469,3469,32
63470,3470,33
63471,3471,35
63472,3472,33
63473,3473,31
63474,3474,33
63475,3475,31
63476,3476,32
63477,3477,31
63478,3478,31
63479,3479,34
63480,3480,35
63481,3481,31
63482,3482,33
63483,3483,35
63484,3484,34
63485,3485,31
63486,3486,34
63487,3487,33
63488,3488,31
63489,3489,33
63490,3490,34
63491,3491,35
63492,3492,34
63493,3493,34
63494,3494,35
63495,3495,35
63496,3496,34
63497,3497,33
63498,3498,35
63499,3499,35
63500,3500,34
63501,3501,33
63502,3502,35
63503,3503,33
63504,3504,31
63505,3505,31
63506,3506,34
63507,3507,33
63508,3508,35
63509,3509,31
63510,3510,34
63511,3511,31
63512,3512,34
63513,3513,31
63514,3514,33
63515,3515,34
63516,3516,31
63517,3517,31
63518,3518,31
63519,3519,31
63520,3520,34
63521,3521,31
63522,3522,35
63523,3523,32
63524,3524,31
63525,3525,31
63526,3526,31
63527,3527,34
63528,3528,35
63529,3529,32
63530,3530,33
63531,3531,33
63532,3532,34
63533,3533,35
63534,3534,34
63535,3535,34
63536,3536,35
63537,3537,33
63538,3538,35
63539,3539,32
63540,3540,31
63541,3541,34
63542,3542,35
63543,3543,31
63544,3544,34
63545,3545,35
63546,3546,32
63547,3547,31
63548,3548,31
63549,3549,33
63550,3550,31
63551,3551,32
63552,3552,31
63553,3553,33
63554,3554,31
63555,3555,34
63556,3556,34
63557,3557,33
63558,3558,35
63559,3559,33
63560,3560,35
63561,3561,35
63562,3562,35
63563,3563,34
63564,3564,33
63565,3565,34
63566,3566,35
63567,3567,35
63568,3568,33
63569,3569,34
63570,3570,35
63571,3571,32
63572,3572,35
63573,3573,34
63574,3574,31
63575,3575,33
63576,3576,35
63577,3577,34
63578,3578,33
63579,3579,33
63580,3580,35
63581,3581,33
63582,3582,34
63583,3583,31
63584,3584,34
63585,3585,31
63586,3586,35
63587,3587,34
63588,3588,33
63589,3589,31
63590,3590,31
63591,3591,34
63592,3592,35
63593,3593,33
63594,3594,35
63595,3595,35
63596,3596,33
63597,3597,34
63598,3598,35
63599,3599,34
63600,3600,33
63601,3601,35
63602,3602,35
63603,3603,35
63604,3604,32
63605,3605,33
63606,3606,34
63607,3607,35
63608,3608,32
63609,3609,34
63610,3610,34
63611,3611,32
63612,3612,34
63613,3613,31
63614,3614,32
63615,3615,35
63616,3616,31
63617,3617,31
63618,3618,31
63619,3619,31
63620,3620,31
63621,3621,34
63622,3622,34
63623,3623,35
63624,3624,35
63625,3625,34
63626,3626,33
63627,3627,31
63628,3628,35
63629,3629,33
63630,3630,35
63631,3631,35
63632,3632,35
63633,3633,33
63634,3634,32
63635,3635,34
63636,3636,33
63637,3637,31
63638,3638,33
63639,3639,33
63640,3640,31
63641,3641,34
63642,3642,35
63643,3643,32
63644,3644,31
63645,3645,33
63646,3646,35
63647,3647,31
63648,3648,34
63649,3649,33
63650,3650,32
63651,3651,33
63652,3652,31
63653,3653,33
63654,3654,31
63655,3655,33
63656,3656,31
63657,3657,35
63658,3658,33
63659,3659,35
63660,3660,34
63661,3661,33
63662,3662,35
63663,3663,33
63664,3664,34
63665,3665,35
63666,3666,35
63667,3667,35
63668,3668,35
63669,3669,34
63670,3670,33
63671,3671,33
63672,3672,35
63673,3673,35
63674,3674,33
63675,3675,34
63676,3676,35
63677,3677,33
63678,3678,35
63679,3679,33
63680,3680,32
63681,3681,34
63682,3682,34
63683,3683,31
63684,3684,34
63685,3685,35
63686,3686,31
63687,3687,31
63688,3688,31
63689,3689,32
63690,3690,31
63691,3691,31
63692,3692,32
63693,3693,35
63694,3694,35
63695,3695,35
63696,3696,34
63697,3697,33
63698,3698,33
63699,3699,35
63700,3700,34
63701,3701,35
63702,3702,34
63703,3703,32
63704,3704,33
63705,3705,35
63706,3706,31
63707,3707,33
63708,3708,34
63709,3709,35
63710,3710,31
63711,3711,31
63712,3712,31
63713,3713,34
63714,3714,35
63715,3715,34
63716,3716,34
63717,3717,35
63718,3718,34
63719,3719,34
63720,3720,31
63721,3721,31
63722,3722,33
63723,3723,31
63724,3724,34
63725,3725,32
63726,3726,31
63727,3727,32
63728,3728,34
63729,3729,31
63730,3730,31
63731,3731,31
63732,3732,31
63733,3733,33
63734,3734,35
63735,3735,34
63736,3736,35
63737,3737,34
63738,3738,33
63739,3739,33
63740,3740,34
63741,3741,35
63742,3742,35
63743,3743,34
63744,3744,35
63745,3745,34
63746,3746,34
63747,3747,33
63748,3748,35
63749,3749,35
63750,3750,33
63751,3751,34
63752,3752,34
63753,3753,34
63754,3754,33
63755,3755,32
63756,3756,31
63757,3757,35
63758,3758,31
63759,3759,31
63760,3760,32
63761,3761,34
63762,3762,34
63763,3763,34
63764,3764,31
63765,3765,34
63766,3766,31
63767,3767,34
63768,3768,34
63769,3769,34
63770,3770,31
